num,label,code_len,con_num,keyword_num,keyword_fix,username,permission,ds
20839,1,0,10,0,0,elestranobaron,0,"title:Can't add new database. description:Hi, i'm using last version of superset on dockerwhen i'm at step three of adding a mysql database (didn't try any other but i expect the same result) i click on ""finish"" and it does nothingExcept i get this error message :![Capture2](https://user-images.githubusercontent.com/12266455/180671711-9faf7d0a-8d16-430e-84a0-bceb16c1c8cd.png)
"
20838,1,549,20,0,0,kenho811,0,"title:Superset 2.0.0 - PostgreSQL error - SQL Lab - 'dict' object has no attribute 'set'. description:**Description**I upgraded Superset from 1.4.1 to 2.0.0.I use postgresql as my backend database.When I am in SQL Lab and run some SQLs against a test Postgres Database, I got `dict object has no attribute set`![dict_has_no_attribute_set](https://user-images.githubusercontent.com/57944769/180607953-1872721b-58ba-4dc5-b925-f899e6a3f117.png)![dict_has_no_attribute_set_2](https://user-images.githubusercontent.com/57944769/180607956-3b3a2f20-b72a-47a9-9824-8caee6503c13.png)The above two screenshots show that1. The version of superset is 2.0.02. Whether I run a simple DML (SELECT) or DLL (CREATE), the result is just the same error.However, interestingly, I don't have problem rendering charts (which supposedly fetch the transformed data in the test database and render it graphically)![superset_chart_no_problem](https://user-images.githubusercontent.com/57944769/180608060-314a3186-db30-4387-93d4-ecbff8619022.png)The chart above is one of the examples in Superset#### How to reproduce the bug1. Use Postgresql as Database2. Go to 'SQL Lab'3. Run some SQL (e.g. select * from table)4. Click on 'run'5. See the error **dict object has no attribute set**### Expected resultsNo such error. Superset 1.4.1 does not have this error### Actual resultshas error### Environment(please complete the following information):- browser type and version: Crhome- superset version: 2.0.0- python version: 3.9.13My requirements are```        'apache-superset==2.0.0',        # Breaking changes in markupsafe https://github.com/pallets/markupsafe/issues/284        'markupsafe==2.0.1',        # Solve No PIL installation error        'pillow==9.0.1',        # Error werkzeug.security.safe_str_cmp        'Werkzeug==2.0.0',        'jinja2==3.0.3',        # Bug. See: https://stackoverflow.com/questions/69124218/apache-superset-query-error-on-datetime-with-timezone-column        'psycopg2-binary==2.8.5',        # For using gunicorn        'gevent'```### ChecklistMake sure to follow these steps before submitting your issue - thank you!- [x] I have checked the superset logs for python stacktraces and included it here as text if there are any.- [x] I have reproduced the issue with at least the latest released version of superset.- [x] I have checked the issue tracker for the same issue and I haven't found one similar.### Additional contextAdd any other context about the problem here.
"
20828,0,0,24,0,0,cdreier,0,"title:volumeMounts for extraConfigs are missing in the deployment-worker.yaml. description:Hi,we try to run superset on kubernetes with your helm charts and a custom security manager. we use the extraConfigs to mount some config files needed by flask_oidc (client_secret.json) - in the superset node, everything is fine, but the worker node crashes as the worker also initializes the flask_oidc context and does not mount the extraConfigsworking deployment for the superset nodehttps://github.com/apache/superset/blob/master/helm/superset/templates/deployment.yaml#L111missing extraConfigs in the worker node :cry: https://github.com/apache/superset/blob/master/helm/superset/templates/deployment-worker.yaml#L104### Expected resultsthe worker node mounts all the extraConfigs under the extraVolumeMounts like the main node### Actual resultsthe worker node crashes, as the extraConfigs were not mounted 
"
20825,0,0,9,0,0,syedgufran95,0,"title:Not able to take URL_PARAM in explore chart. description:A clear and concise description of what the bug is.#### How to reproduce the bug1. Go to 'http://localhost:8088/superset/sqllab/?name=can_read'2. Write query on default dataset on sqllab 'select * from ab_permission where name = '{{ url_param('name') }}''3. Click on explore after running the query (it should return one row)4. click on explore.5. now write &name=can_read in the URL.### Expected resultsURL parameters should persist in the URL and should be read by charts### Actual resultsURL parameters disappear#### ScreenshotsURL params working in SQL lab![Screenshot from 2022-07-22 16-41-26](https://user-images.githubusercontent.com/43085010/180427546-97a70f40-6571-4b6e-a283-ccc7ef02957a.png)URL param disappears from url![ezgif com-gif-maker(4)](https://user-images.githubusercontent.com/43085010/180427449-375f9d8a-55d7-4589-a193-769594379162.gif)### Environment(please complete the following information):- browser type and version: persists on all browser (chrome ,Mozilla,brave)- superset version: `[2.0.0](https://github.com/apache/superset/releases/tag/2.0.0)`### Additional contextI am using jinja templating and I am using URL parms to get the data. I have change feature flag as well still it is not working.
"
20824,1,9533,1,0,0,EinEtw4s,0,"title:superset db upgrade failing when upgrading from 1.5.1 to 2.0.0. description:I am running the pip version of superset. After I upgraded using the standard `pip install apache-superset --upgrade` I ran `superset db upgrade`, which in turn failed.#### How to reproduce the bugUpgrade from 1.5.1 to 2.0.0Although this might be a problem only I am experiencing, I did not test to see whether it is reproducible on other systems.### Expected results`superset db upgrade` to complete without errors.### Actual resultsThe following error message:```logging was configured successfully2022-07-22 10:58:33,964:INFO:superset.utils.logging_configurator:logging was configured successfully2022-07-22 10:58:33,970:INFO:root:Configured event logger of type <class 'superset.utils.log.DBEventLogger'>Falling back to the built-in cache, that stores data in the metadata database, for the following cache: `FILTER_STATE_CACHE_CONFIG`. It is recommended to use `RedisCache`, `MemcachedCache` or another dedicated caching backend for production deployments2022-07-22 10:58:33,971:WARNING:superset.utils.cache_manager:Falling back to the built-in cache, that stores data in the metadata database, for the following cache: `FILTER_STATE_CACHE_CONFIG`. It is recommended to use `RedisCache`, `MemcachedCache` or another dedicated caching backend for production deploymentsFalling back to the built-in cache, that stores data in the metadata database, for the following cache: `EXPLORE_FORM_DATA_CACHE_CONFIG`. It is recommended to use `RedisCache`, `MemcachedCache` or another dedicated caching backend for production deployments2022-07-22 10:58:33,973:WARNING:superset.utils.cache_manager:Falling back to the built-in cache, that stores data in the metadata database, for the following cache: `EXPLORE_FORM_DATA_CACHE_CONFIG`. It is recommended to use `RedisCache`, `MemcachedCache` or another dedicated caching backend for production deploymentsWARNI [alembic.env] SQLite Database support for metadata databases will         be removed in a future version of Superset.INFO  [alembic.runtime.migration] Context impl SQLiteImpl.INFO  [alembic.runtime.migration] Will assume transactional DDL.INFO  [alembic.runtime.migration] Running upgrade ad07e4fdbaba -> a9422eeaae74, new_dataset_models_take_2Loaded your LOCAL configuration at [/home/finn/Documents/superset/superset_config.py]>> Copy 16 physical tables to sl_tables...>> Copy 16 SqlaTable to sl_datasets...   Copy dataset owners...Traceback (most recent call last):  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1276, in _execute_context    self.dialect.do_execute(  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/sqlalchemy/engine/default.py"", line 608, in do_execute    cursor.execute(statement, parameters)sqlite3.IntegrityError: UNIQUE constraint failed: sl_dataset_users.dataset_id, sl_dataset_users.user_idThe above exception was the direct cause of the following exception:Traceback (most recent call last):  File ""/home/finn/Documents/superset/venv/bin/superset"", line 8, in <module>    sys.exit(superset())  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/click/core.py"", line 1130, in __call__    return self.main(*args, **kwargs)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/flask/cli.py"", line 567, in main    return super().main(*args, **kwargs)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/click/core.py"", line 1055, in main    rv = self.invoke(ctx)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/click/core.py"", line 1657, in invoke    return _process_result(sub_ctx.command.invoke(sub_ctx))  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/click/core.py"", line 1657, in invoke    return _process_result(sub_ctx.command.invoke(sub_ctx))  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/click/core.py"", line 1404, in invoke    return ctx.invoke(self.callback, **ctx.params)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/click/core.py"", line 760, in invoke    return __callback(*args, **kwargs)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/click/decorators.py"", line 26, in new_func    return f(get_current_context(), *args, **kwargs)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/flask/cli.py"", line 407, in decorator    return __ctx.invoke(f, *args, **kwargs)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/click/core.py"", line 760, in invoke    return __callback(*args, **kwargs)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/flask_migrate/cli.py"", line 149, in upgrade    _upgrade(directory, revision, sql, tag, x_arg)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/flask_migrate/__init__.py"", line 98, in wrapped    f(*args, **kwargs)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/flask_migrate/__init__.py"", line 185, in upgrade    command.upgrade(config, revision, sql=sql, tag=tag)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/command.py"", line 322, in upgrade    script.run_env()  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/script/base.py"", line 569, in run_env    util.load_python_file(self.dir, ""env.py"")  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/util/pyfiles.py"", line 94, in load_python_file    module = load_module_py(module_id, path)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/util/pyfiles.py"", line 110, in load_module_py    spec.loader.exec_module(module)  # type: ignore  File ""<frozen importlib._bootstrap_external>"", line 848, in exec_module  File ""<frozen importlib._bootstrap>"", line 219, in _call_with_frames_removed  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/superset/extensions/../migrations/env.py"", line 126, in <module>    run_migrations_online()  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/superset/extensions/../migrations/env.py"", line 118, in run_migrations_online    context.run_migrations()  File ""<string>"", line 8, in run_migrations  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/runtime/environment.py"", line 853, in run_migrations    self.get_context().run_migrations(**kw)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/runtime/migration.py"", line 623, in run_migrations    step.migration_fn(**kw)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py"", line 876, in upgrade    copy_datasets(session)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py"", line 379, in copy_datasets    insert_from_select(  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py"", line 102, in insert_from_select    return op.execute(query)  File ""<string>"", line 8, in execute  File ""<string>"", line 3, in execute  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/operations/ops.py"", line 2414, in execute    return operations.invoke(op)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/operations/base.py"", line 394, in invoke    return fn(self, operation)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/operations/toimpl.py"", line 207, in execute_sql    operations.migration_context.impl.execute(  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/ddl/impl.py"", line 202, in execute    self._exec(sql, execution_options)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/alembic/ddl/impl.py"", line 195, in _exec    return conn.execute(construct, multiparams)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1011, in execute    return meth(self, multiparams, params)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/sqlalchemy/sql/elements.py"", line 298, in _execute_on_connection    return connection._execute_clauseelement(self, multiparams, params)  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1124, in _execute_clauseelement    ret = self._execute_context(  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1316, in _execute_context    self._handle_dbapi_exception(  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1510, in _handle_dbapi_exception    util.raise_(  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/sqlalchemy/util/compat.py"", line 182, in raise_    raise exception  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1276, in _execute_context    self.dialect.do_execute(  File ""/home/finn/Documents/superset/venv/lib/python3.8/site-packages/sqlalchemy/engine/default.py"", line 608, in do_execute    cursor.execute(statement, parameters)sqlalchemy.exc.IntegrityError: (sqlite3.IntegrityError) UNIQUE constraint failed: sl_dataset_users.dataset_id, sl_dataset_users.user_id[SQL: INSERT INTO sl_dataset_users (dataset_id, user_id) SELECT sl_datasets.id AS dataset_id, sqlatable_user.user_id FROM sqlatable_user JOIN tables ON tables.id = sqlatable_user.table_id JOIN sl_datasets ON sl_datasets.uuid = tables.uuid](Background on this error at: http://sqlalche.me/e/13/gkpj)```### Environment(please complete the following information):- OS: `Ubuntu 20.04.4 LTS x86_64`- Kernel: `5.4.0`- superset version: `2.0.0`- python version: `3.8.10`- node.js version: `v16.16.0`### ChecklistMake sure to follow these steps before submitting your issue - thank you!- [x] I have checked the superset logs for python stacktraces and included it here as text if there are any.- [x] I have reproduced the issue with at least the latest released version of superset.- [x] I have checked the issue tracker for the same issue and I haven't found one similar.### Additional contextThe two tables `sl_dataset_users` and `sl_datasets` appear to be empty when queried through `sqlite3` whilst `sqlatable_user` is filled with entries.
"
20817,1,131,0,0,0,sanjayssk,0,"title:Embedded dashboard, how to handle token timeout issue. description:I successfully embedded a dashboard using embedDashboard with a guest token. But when I wait for the time out (5 mins) when the guest token is supposed to expire, doing any filter Apply interactions on the dashboard starts giving errors on permissions, same as if guest token is invalid. Shouldn't there be an event from embedDashboard on such errors so that I can then see if a refresh token solves the problem and prompt the user to refresh?#### How to reproduce the bugEmbed any dashboard using embedDashboard. Wait for 5 minutes and then do some interaction. ### Expected resultsThe dashboard interactions should keep working once embedded### Actual resultsError like the following appears on any interaction on a popup.```This endpoint requires the datasource app1_demo.tbl_1_locationwise, database or            `all_datasource_access` permission```### Environment- Chrome Version 103.0.5060.134 (Official Build) (64-bit)- superset version: don't know as it says latest and the UI menu shows 0.0.dev. Docker image was used in April 2022.- python version: 3.9.5- node.js version: 12.16.1- any feature flags active: ""EMBEDDED_SUPERSET"": True,
"
20797,0,0,89,0,0,nytai,1,"title:Dashboard does not load when a filter is configured ""Select first filter value by default"" option  . description:A clear and concise description of what the bug is.It seems when ""Select first filter value by default"" is configured for a filter and the dashboard has tabs the dashboard stays in a loading state and filters remain out of scope. Clicking the filters that are out of scope triggers the fetch for the first value and the dashboard can render. #### How to reproduce the bug- Import the attached dashboard export (you might have to edit the database to use your examples db instead of the SQLLite one I used). - load the imported ""video game sales"" dashboard. - You should see the bug that looks like the attached screenshot- click on the ""filters out of scope"" and the dashboard should load correctly. Refreshing the dashboard (as long as the url contains the `native_filters_key` query param, also results in the dashboard loading correctly.### Expected resultsThe dashboard loads correctly when opened from the dashboard list/ home page or a link (that does not contain the `native_filters_key` query param. ### Actual resultsThe dashboard stays in a loading state until ""filters out of scope"" is clicked or the dashboard is refreshed#### Screenshots<img width=""2557"" alt=""Screen Shot 2022-07-20 at 1 52 56 PM"" src=""https://user-images.githubusercontent.com/10255196/180080011-b2702b25-a6da-4a8a-a6b5-91781a62a9cc.png"">### Environment version `1.5.1`### Additional contextDashboard export:[dashboard_export_20220720T134744.zip](https://github.com/apache/superset/files/9154399/dashboard_export_20220720T134744.zip)
"
20790,0,10050,2,0,0,snt1017,0,"title:superset db upgrade is returning: psycopg2.errors.DuplicateAlias: table name ""sl_columns"" specified more than once. description:I've been using superset in docker environment, last version I used I from 6 months ago (docker image from https://hub.docker.com/r/apache/superset does not have the version number), when I update the version since the model data changed I have to run code `superset db upgrade` but it returns error. I'm using as superset database PostgreSQL 12, the error appears when a9422eeaae74 (new_dataset_models_take_2) migration is running.```bashINFO  [alembic.runtime.migration] Running upgrade ad07e4fdbaba -> a9422eeaae74, new_dataset_models_take_2>> Copy 17 physical tables to sl_tables...<string>:3: SAWarning: TypeDecorator UUIDType() will not produce a cache key because the ``cache_ok`` attribute is not set to True.  This can have significant performance implications including some performance degradations in comparison to prior SQLAlchemy versions.  Set this attribute to True if this type object's state is safe to use in a cache key, or False to disable this warning. (Background on this error at: https://sqlalche.me/e/14/cprf)>> Copy 57 SqlaTable to sl_datasets...   Copy dataset owners...   Link physical datasets with tables...>> Copy 3,885 table columns to sl_columns...   Link all columns to sl_datasets...>> Copy 61 metrics to sl_columns...   Link metric columns to datasets...>> Run postprocessing on 3,946 columns/app/superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py:732: SAWarning: TypeDecorator UUIDType() will not produce a cache key because the ``cache_ok`` attribute is not set to True.  This can have significant performance implications including some performance degradations in comparison to prior SQLAlchemy versions.  Set this attribute to True if this type object's state is safe to use in a cache key, or False to disable this warning. (Background on this error at: https://sqlalche.me/e/14/cprf)  count = session.query(func.count()).select_from(query).scalar()Traceback (most recent call last):  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1819, in _execute_context    self.dialect.do_execute(  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/engine/default.py"", line 732, in do_execute    cursor.execute(statement, parameters)psycopg2.errors.DuplicateAlias: table name ""sl_columns"" specified more than onceThe above exception was the direct cause of the following exception:Traceback (most recent call last):  File ""/usr/local/bin/superset"", line 33, in <module>    sys.exit(load_entry_point('apache-superset', 'console_scripts', 'superset')())  File ""/usr/local/lib/python3.8/site-packages/click/core.py"", line 1128, in __call__    return self.main(*args, **kwargs)  File ""/usr/local/lib/python3.8/site-packages/flask/cli.py"", line 601, in main    return super().main(*args, **kwargs)  File ""/usr/local/lib/python3.8/site-packages/click/core.py"", line 1053, in main    rv = self.invoke(ctx)  File ""/usr/local/lib/python3.8/site-packages/click/core.py"", line 1659, in invoke    return _process_result(sub_ctx.command.invoke(sub_ctx))  File ""/usr/local/lib/python3.8/site-packages/click/core.py"", line 1659, in invoke    return _process_result(sub_ctx.command.invoke(sub_ctx))  File ""/usr/local/lib/python3.8/site-packages/click/core.py"", line 1395, in invoke    return ctx.invoke(self.callback, **ctx.params)  File ""/usr/local/lib/python3.8/site-packages/click/core.py"", line 754, in invoke    return __callback(*args, **kwargs)  File ""/usr/local/lib/python3.8/site-packages/click/decorators.py"", line 26, in new_func    return f(get_current_context(), *args, **kwargs)  File ""/usr/local/lib/python3.8/site-packages/flask/cli.py"", line 445, in decorator    return __ctx.invoke(f, *args, **kwargs)  File ""/usr/local/lib/python3.8/site-packages/click/core.py"", line 754, in invoke    return __callback(*args, **kwargs)  File ""/usr/local/lib/python3.8/site-packages/flask_migrate/cli.py"", line 149, in upgrade    _upgrade(directory, revision, sql, tag, x_arg)  File ""/usr/local/lib/python3.8/site-packages/flask_migrate/__init__.py"", line 98, in wrapped    f(*args, **kwargs)  File ""/usr/local/lib/python3.8/site-packages/flask_migrate/__init__.py"", line 185, in upgrade    command.upgrade(config, revision, sql=sql, tag=tag)  File ""/usr/local/lib/python3.8/site-packages/alembic/command.py"", line 294, in upgrade    script.run_env()  File ""/usr/local/lib/python3.8/site-packages/alembic/script/base.py"", line 490, in run_env    util.load_python_file(self.dir, ""env.py"")  File ""/usr/local/lib/python3.8/site-packages/alembic/util/pyfiles.py"", line 97, in load_python_file    module = load_module_py(module_id, path)  File ""/usr/local/lib/python3.8/site-packages/alembic/util/compat.py"", line 184, in load_module_py    spec.loader.exec_module(module)  File ""<frozen importlib._bootstrap_external>"", line 843, in exec_module  File ""<frozen importlib._bootstrap>"", line 219, in _call_with_frames_removed  File ""/app/superset/extensions/../migrations/env.py"", line 126, in <module>    run_migrations_online()  File ""/app/superset/extensions/../migrations/env.py"", line 118, in run_migrations_online    context.run_migrations()  File ""<string>"", line 8, in run_migrations  File ""/usr/local/lib/python3.8/site-packages/alembic/runtime/environment.py"", line 813, in run_migrations    self.get_context().run_migrations(**kw)  File ""/usr/local/lib/python3.8/site-packages/alembic/runtime/migration.py"", line 561, in run_migrations    step.migration_fn(**kw)  File ""/app/superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py"", line 881, in upgrade    postprocess_columns(session)  File ""/app/superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py"", line 732, in postprocess_columns    count = session.query(func.count()).select_from(query).scalar()  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/orm/query.py"", line 2888, in scalar    ret = self.one()  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/orm/query.py"", line 2865, in one    return self._iter().one()  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/orm/query.py"", line 2903, in _iter    result = self.session.execute(  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/orm/session.py"", line 1696, in execute    result = conn._execute_20(statement, params or {}, execution_options)  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1631, in _execute_20    return meth(self, args_10style, kwargs_10style, execution_options)  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/sql/elements.py"", line 325, in _execute_on_connection    return connection._execute_clauseelement(  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1498, in _execute_clauseelement    ret = self._execute_context(  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1862, in _execute_context    self._handle_dbapi_exception(  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 2043, in _handle_dbapi_exception    util.raise_(  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/util/compat.py"", line 207, in raise_    raise exception  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/engine/base.py"", line 1819, in _execute_context    self.dialect.do_execute(  File ""/usr/local/lib/python3.8/site-packages/sqlalchemy/engine/default.py"", line 732, in do_execute    cursor.execute(statement, parameters)sqlalchemy.exc.ProgrammingError: (psycopg2.errors.DuplicateAlias) table name ""sl_columns"" specified more than once[SQL: SELECT count(*) AS count_1 FROM (SELECT sl_columns.id AS column_id, table_columns.column_name AS column_name, sl_columns.changed_by_fk AS changed_by_fk, sl_columns.changed_on AS changed_on, sl_columns.created_on AS created_on, sl_columns.description AS description, sql_metrics.d3format AS d3format, sl_datasets.external_url AS external_url, sl_columns.extra_json AS extra_json, sl_columns.is_dimensional AS is_dimensional, sl_columns.is_filterable AS is_filterable, sl_datasets.is_managed_externally AS is_managed_externally, sl_columns.is_physical AS is_physical, sql_metrics.metric_type AS metric_type, table_columns.python_date_format AS python_date_format, dbs.sqlalchemy_uri AS sqlalchemy_uri, sl_dataset_tables.table_id AS table_id, coalesce(table_columns.verbose_name, sql_metrics.verbose_name) AS verbose_name, sl_columns.warning_text AS warning_text FROM sl_columns, (SELECT sl_columns.uuid AS uuid, sl_columns.created_on AS created_on, sl_columns.changed_on AS changed_on, sl_columns.id AS id, sl_columns.table_id AS table_id, sl_columns.is_aggregation AS is_aggregation, sl_columns.is_additive AS is_additive, sl_columns.is_dimensional AS is_dimensional, sl_columns.is_filterable AS is_filterable, sl_columns.is_increase_desired AS is_increase_desired, sl_columns.is_managed_externally AS is_managed_externally, sl_columns.is_partition AS is_partition, sl_columns.is_physical AS is_physical, sl_columns.is_temporal AS is_temporal, sl_columns.is_spatial AS is_spatial, sl_columns.name AS name, sl_columns.type AS type, sl_columns.unit AS unit, sl_columns.expression AS expression, sl_columns.description AS description, sl_columns.warning_text AS warning_text, sl_columns.external_url AS external_url, sl_columns.extra_json AS extra_json, sl_columns.created_by_fk AS created_by_fk, sl_columns.changed_by_fk AS changed_by_fk FROM sl_columns  LIMIT %(param_1)s OFFSET %(param_2)s) AS sl_columns JOIN sl_dataset_columns ON sl_dataset_columns.column_id = sl_columns.id JOIN sl_datasets ON sl_datasets.id = sl_dataset_columns.dataset_id LEFT OUTER JOIN sl_dataset_tables ON sl_datasets.is_physical AND sl_dataset_tables.dataset_id = sl_datasets.id JOIN dbs ON dbs.id = sl_datasets.database_id LEFT OUTER JOIN table_columns ON table_columns.uuid = sl_columns.uuid LEFT OUTER JOIN sql_metrics ON sql_metrics.uuid = sl_columns.uuid WHERE sl_columns.is_physical OR table_columns.verbose_name IS NOT NULL OR table_columns.verbose_name IS NOT NULL OR sql_metrics.verbose_name IS NOT NULL OR sql_metrics.d3format IS NOT NULL OR sql_metrics.metric_type IS NOT NULL) AS anon_1][parameters: {'param_1': 100000, 'param_2': 0}](Background on this error at: https://sqlalche.me/e/14/f405)```#### How to reproduce the bug1. Run `superset db upgrade` before a9422eeaae74 migration using PostgreSQL 12 as superset database.### Expected resultsMigration must be applied### Actual resultsError### Environment### ChecklistMake sure to follow these steps before submitting your issue - thank you!- [x] I have checked the superset logs for python stacktraces and included it here as text if there are any.- [x] I have reproduced the issue with at least the latest released version of superset.- [x] I have checked the issue tracker for the same issue and I haven't found one similar.### Additional contextThe error looks like a missing alias on database query when a join is performed to a subquery.
"
20762,1,0,0,0,0,pribettacap,0,"title:Superset Helm chart failing. description:Installing helm chart from chart source was giving the following error yesterday:gunicorn: error: argument --max-requests: expected one argumentToday, its throwing the following error:Error: file '/root/.cache/helm/repository/superset' does not appear to be a gzipped archive; got 'text/html; charset=utf-8'#### How to reproduce the bugInstall superset helm chart ( i am installing via terraform)### Expected resultsExpected it to install normally.### Actual resultsDoesnt install#### Screenshots### Environment(please complete the following information):- superset version: latest
"
20748,0,0,0,0,0,jacobcroope,0,"title:Dashboard shows endless loading. description:Upon initially loading a dashboard filters load and populate while the dashboard spins it's logo endlessly. A manual refresh causes a normal loading behavior. #### How to reproduce the bugSee screenshot. 1. Go to any dashboard 2. Wait for it to load3. Hit refresh on your browser to get it to load correctly after waiting. ### Expected resultsDashboard fully loads. ### Actual resultsDashboard only loads after refresh. #### Screenshotshttps://user-images.githubusercontent.com/1770898/179555764-5a31249f-144a-479a-bdf4-b4dbb4f74938.mp4### Environment- Windows 10,11 and Firefox, Chrome, Safari, and Edge. - Superset Version 1.3, 1.5, 2.0 - docker-compose install currently version 2.0 but tried on all of the recent versions. - python 3.8.10- [x ] I have checked the superset logs for python stacktraces and included it here as text if there are any.- [x] I have reproduced the issue with at least the latest released version of superset.- [x] I have checked the issue tracker for the same issue and I haven't found one similar.This has been an annoying issue that prevents us from rolling this out to customers. 
"
