num,label,code_len,con_num,keyword_num,keyword_fix,username,permission,ds
23303,0,286,28,0,0,kgabor,0,"title:BUG: meshgrid returns a list while a tuple is expected based on the documentation description:### Describe the issue:The documentation suggests that the return type is a _tuple_ of arrays.> For vectors x1, x2,闂? xn with lengths Ni=len(xi), returns (N1, N2, N3,..., Nn) shaped arrays if indexing=闂傚倸鍊搁崐鎼佸磹閹间礁纾归柣鎴ｅГ閸ゅ嫰鏌涢锝嗙缁炬儳顭烽弻鏇熺箾閻愵剚鐝旂紒鐐劤濞硷繝寮婚敍鍕勃閻犲洦褰冩慨鏇㈡⒑缁嬫鍎愰拑鍗炃庨崶褝韬鐐叉椤︽挳寮崼婵冩斀?or (N2, N1, N3,..., Nn) shaped arrays if indexing=闂傚倸鍊搁崐鎼佸磹閹间礁纾归柣鎴ｅГ閸ゅ嫰鏌涢锝嗙缁炬儳顭烽弻鏇熺箾閻愵剚鐝旂紒鐐劤濞硷繝寮婚敍鍕勃閻犲洦褰冩慨鏇㈡⒑缁嬫鍎愰柨鏇樺灲瀵鏁愭径濞⑩晠鏌ㄩ弮鍌滄憘婵☆偄鍟埞?with the elements of xi repeated to fill the matrix along the first dimension for x1, the second for x2 and so on.However the return type is a _list_. This makes a difference if the result is directly used in indexing as a whole.### Reproduce the code example:```pythonR = np.arange(9).reshape(3,3)M = np.meshgrid([0,1,2],[0,1,2], indexing='ij')# Expected behavior is (3, 3)R[M].shape(2, 3, 3, 3)R[tuple(M)].shape  (3, 3)# ===M = np.meshgrid([0,1,2],[0,1,2], sparse=True, indexing='ij')R[M] # ErrorR[tuple(M)].shape(3, 3)```### Error message:_No response_### Runtime information:1.24.03.11.0 | packaged by conda-forge | (main, Oct 25 2022, 06:24:40) [GCC 10.4.0]### Context for the issue:_No response_
"
23292,0,0,292,0,1,ngoldbaum,0,"title:BUG: sorting checks `NPY_NEEDS_PYAPI` instead of `NPY_ITEM_REFCOUNT` description:The sorting routines release the GIL with `NPY_BEGIN_THREADS_DESCR` and that macro checks if `NPY_NEEDS_PYAPI` is set. However, the check for whether to call `PyErr_Occurred()` in these sorting routines see if `NPY_ITEM_REFCOUNT` is set.Up until now this hasn't been a big deal since e.g. object dtype has both flags set. However `stringdtype` doesn't hold references to python objects and has `NPY_ITEM_REFCOUNT` set without `NPY_NEEDS_PYAPI`, so it seg faults on the call to `PyErr_Occurred` right now.The fix is to make the flag checks in the threading macro and the flag check for whether to call `PyErr_Occurred` consistent.
"
23279,0,0,292,0,1,seberg,1,"title:BUG: Allow no-op clearing of void dtypes description:Some void dtypes think they contain objects but don't.  Instead of playing whack-a-mole to see if that can be fixed, simply make the clearing a no-op here for them.User dtypes are weirder, it should be OK to pass through.Fixes the error message and use write-unraisable.Closes gh-23277
"
23277,0,318,252,0,0,mhvk,1,"title:BUG: clearing of array data too aggressive after gh-22924 description:### Describe the issue:#22924 introduced failures in astropy (and likely in pandas). It is almost certainly to do with zero-length object dtype arrays; pure numpy example below.### Reproduce the code example:```pythonimport numpy as npnp.recarray((0,), dtype=""O"") # rec.array([],#           dtype=|V8)exit()```### Error message:```shellTraceback (most recent call last):  File ""<stdin>"", line 1, in <module>RuntimeError: Internal error, tried to fetch clear function for the user dtype '' without fields or subarray (legacy support).```### Runtime information:1.25.0.dev0+802.g5f04e748b3.11.1 (main, Dec 31 2022, 10:23:59) [GCC 12.2.0]### Context for the issue:See https://github.com/numpy/numpy/pull/22924#issuecomment-1444854769 and below.
"
23269,0,0,274,0,1,tylerjereddy,0,"title:BUG: masked array proper deepcopies description:Fixes #22556Fixes #21022* add regression test and fix for gh-22556, where we were relying on the array `copy` arg to deepcopy a compound object type; I thought about performance issues here, but if you are already in the land of `object` and you are explicitly opting in to `deepcopy`, it seems like performance might be wishful thinking anyway* add regression test and fix for gh-21022--this one was weirder but seems possible to sidestep by not trying to assign a shape of `()` to something that already has shape `()` and a non-writeable `shape` attribute
"
23258,0,1530,299,0,0,andyfaff,0,"title:BUG: ma.apply_along_axis is broken after commit 138bba5  description:### Describe the issue:A scipy CI entry has recently acquired segfaults. The CI entry installs numpy from the git repo. I did a manual bisection and figured out that commit 138bba5 onwards causes issues. xref https://github.com/scipy/scipy/issues/18025.### Reproduce the code example:```pythondef my_func(a):    """"""Average first and last element of a 1-D array""""""    return (a[0] + a[-1]) * 0.5import numpy as npb = np.ma.array([1.0, 3.0])np.ma.apply_along_axis(my_func, 0, b)```### Error message:```shelluncaught target signal 11 (Segmentation fault) - core dumped```### Runtime information:```1.25.0.dev0+742.g138bba5ff3.11.2 (main, Feb  8 2023, 14:49:25) [GCC 11.3.0]WARNING: `threadpoolctl` not found in system! Install it by `pip install threadpoolctl`. Once installed, try `np.show_runtime` again for more detailed build information[{'numpy_version': '1.25.0.dev0+742.g138bba5ff',  'python': '3.11.2 (main, Feb  8 2023, 14:49:25) [GCC 11.3.0]',  'uname': uname_result(system='Linux', node='a9b6a04e7c66', release='5.15.49-linuxkit', version='#1 SMP PREEMPT Tue Sep 13 07:51:32 UTC 2022', machine='x86_64')}, {'simd_extensions': {'baseline': ['SSE', 'SSE2', 'SSE3'],                      'found': ['SSSE3', 'SSE41', 'POPCNT', 'SSE42'],                      'not_found': ['AVX',                                    'F16C',                                    'FMA3',                                    'AVX2',                                    'AVX512F',                                    'AVX512CD',                                    'AVX512_KNL',                                    'AVX512_KNM',                                    'AVX512_SKX',                                    'AVX512_CLX',                                    'AVX512_CNL',                                    'AVX512_ICL']}}]None```### Context for the issue:_No response_
"
23246,1,1367,19,0,1,JulianoLagana,0,"title:BUG: `numpy.random.randint` inconsistently raises `ValueError`s description:### Describe the issue:`numpy.random.randint` samples `[1]` happily with these parameters```np.random.randint(1.1, 2.9, size=1)```but raises a `{ValueError} low >= high` for```np.random.randint([1.1], [2.9], size=1)```### Reproduce the code example:```pythonimport numpy as np# No problemsnp.random.randint(1.1, 2.9, size=1)# Raises errornp.random.randint([1.1], [2.9], size=1)```### Error message:```shellTraceback (most recent call last):  File ""/Users/juliano/Code/wood-analysis/test.py"", line 7, in <module>    np.random.randint([1.1], [2.9], size=1)  File ""mtrand.pyx"", line 765, in numpy.random.mtrand.RandomState.randint  File ""_bounded_integers.pyx"", line 1262, in numpy.random._bounded_integers._rand_int64  File ""_bounded_integers.pyx"", line 686, in numpy.random._bounded_integers._rand_int64_broadcastValueError: low >= high```### Runtime information:```>>> import sys, numpy; print(numpy.__version__); print(sys.version)1.24.13.10.9 (main, Dec 15 2022, 17:11:09) [Clang 14.0.0 (clang-1400.0.29.202)]``````>>> print(numpy.show_runtime())[{'simd_extensions': {'baseline': ['NEON', 'NEON_FP16', 'NEON_VFPV4', 'ASIMD'],                      'found': ['ASIMDHP', 'ASIMDDP'],                      'not_found': ['ASIMDFHM']}}, {'architecture': 'armv8',  'filepath': '/Users/juliano/Code/wood-analysis/.venv/lib/python3.10/site-packages/numpy/.dylibs/libopenblas64_.0.dylib',  'internal_api': 'openblas',  'num_threads': 8,  'prefix': 'libopenblas',  'threading_layer': 'pthreads',  'user_api': 'blas',  'version': '0.3.21'}]None```### Context for the issue:_No response_
"
23244,1,2280,197,1,1,DanielHabenicht,0,"title:BUG: `np.multiply.outer` hangs in multiprocessing description:### Describe the issue:Executing multiple (more than 1) `np.multiply` calls with a sufficiently big dataset causes a job in multiprocessing to hang. ### Reproduce the code example:```pythonfrom multiprocessing import Pool, cpu_countimport numpy as npfrom tqdm import tqdmdef task(num):    # Just some setup from the codebase the bug seen the first time    # you might have to increase these for the bug to show.    T = 10000    N = 100    K0 = np.zeros((N, N))    K1 = np.zeros((N, N))    Kd = np.zeros((N, N))    np.fill_diagonal(K0, 0)    np.fill_diagonal(K1, 1)    np.fill_diagonal(Kd, 0)    # Commenting out either of these remove the program hanging    test1 = np.multiply.outer(K0, np.ones(T))    test2 = np.multiply.outer(K1, np.ones(T))if __name__ == ""__main__"":    with Pool(processes=cpu_count() - 1) as p:        # Bug only shows if queing more Jobs than CPU Counts        jobs = [p.apply_async(func=task, args=[num]) for num in range(cpu_count() + 2)]        for job in tqdm(jobs):            job.get()```### Error message:```shellNone, program hangs.```### Runtime information:```bash>>> print(numpy.__version__)1.24.2>>> print(sys.version)3.10.9 (main, Jan 11 2023, 15:12:53) [GCC 10.2.1 20210110]>>> print(numpy.show_runtime())[{'simd_extensions': {'baseline': ['SSE', 'SSE2', 'SSE3'],                      'found': ['SSSE3',                                'SSE41',                                'POPCNT',                                'SSE42',                                'AVX',                                'F16C',                                'FMA3',                                'AVX2'],                      'not_found': ['AVX512F',                                    'AVX512CD',                                    'AVX512_KNL',                                    'AVX512_KNM',                                    'AVX512_SKX',                                    'AVX512_CLX',                                    'AVX512_CNL',                                    'AVX512_ICL']}}, {'architecture': 'Haswell',  'filepath': '/workspaces/LDIMBench/.venv/lib/python3.10/site-packages/numpy.libs/libopenblas64_p-r0-15028c96.3.21.so',  'internal_api': 'openblas',  'num_threads': 1,  'prefix': 'libopenblas',  'threading_layer': 'pthreads',  'user_api': 'blas',  'version': '0.3.21'}]None```The code was executing in a [Devcontainer](https://github.com/TUMT2022/LDIMBenchmark/blob/main/.devcontainer/devcontainer.json) on a Windows 11 machine.### Context for the issue:I already had a look at https://github.com/numpy/numpy/issues/17752 and https://github.com/numpy/numpy/issues/5752 but adding the environment variables did not help. I tried: ```bashexport OMP_NUM_THREADS=1 MKL_NUM_THREADS=1 OPENBLAS_NUM_THREADS=1;```
"
23242,1,249,10,0,0,nrkarp,0,"title:BUG: np.copyto() fails silently with slices description:### Describe the issue:np.copyto() does not appear to support slicing. No problem if that's the design decision, but it should then throw a warning if slices are supplied as inputs.Appears much like Issue #11623, which was closed with a brief explanation about assigning to temporary arrays. I have no doubt that that answer is technically correct, but to someone who is not intimate with numpy's source code it's not obvious why copyto() shouldn't be able to do what ""A[my_slice] = B[my_slice]"" does.### Reproduce the code example:```pythonimport numpy as npA = np.arange(16).reshape(8, 2)B = np.ones((8, 2), dtype=int)my_slice = [1, 3, 5]np.copyto(A[my_slice], B[my_slice])A  # remains unchanged by np.copyto()```### Error message:```shell(There is no error message: that is the problem.)```### Runtime information:import sys, numpy; print(numpy.__version__); print(sys.version)1.22.33.8.13 | packaged by conda-forge | (default, Mar 25 2022, 06:04:10) [GCC 10.3.0]### Context for the issue:This no longer affects my work: there are many workarounds. But it took many, many hours of debugging to figure out why my code was failing, since numpy is normally pretty good at complaining when it can't handle inputs.
"
23234,1,0,292,1,0,seberg,0,"title:BUG?: New SIMD quicksort code may have some issues description:A quick heads-up that the x86-simd-sort code (I downloaded HEAD from Github) may have an issue sorting large arrays.I noticed incorrect results when integrating this into our [vqsort benchmark](https://github.com/google/highway/pull/1140). Happy to discuss in [HN comments](https://news.ycombinator.com/item?id=34810610) or here._Originally posted by @jan-wassenberg in https://github.com/numpy/numpy/issues/22315#issuecomment-1434766714_---Another thing is that I am not sure that stability guarantees for NaNs has been discussed enough (comment above that one).
"
23233,0,0,86,0,0,ganesh-k13,1,"title:BUG: Use raw strings for paths `__config__.py.in` description:### Changes* `\U` leads to strings being treated as unicode, hence we escape it with raw strings* Changed bool parameters to real bools instead of string `""True""` and `""False""`* Small refactor in `_cleanup` to make it consistent with SciPyTaken from https://github.com/scipy/scipy/pull/17936/related: #23165
"
23231,1,1901,10,0,0,Greesh-N,0,"title:BUG: setting an array element with a sequence and the requested array has an inhomogeneous shape after 1 dimensions. description:### Describe the issue:The below piece of code which is taking sum of a simple Neural Network Model stops working with numpy version 1.24 (was working with numpy version 1.21.0). Can someone please suggest what is the change in numpy which is causing this issue to occur.### Reproduce the code example:```pythonimport torch.nn.functional as Fimport torch.optim as optimimport numpy as npclass Net(nn.Module):    def __init__(self):        super(Net, self).__init__()        self.linear1 = nn.Linear(60, 100)        self.linear2 = nn.Linear(100, 10)    def forward(self, x):        x = self.linear1(x)        x = self.linear2(x)        return xdef Sum(agg_model, models):    state_dicts = [model.state_dict() for model in models]    state_dict = agg_model.state_dict()    for key in models[0].state_dict():        model_state=[state[key] for state in state_dicts]        print(f""{model_state}"")        state_dict[key] = np.sum(model_state, axis=0)     agg_model.load_state_dict(state_dict)    return agg_modelif __name__ == '__main__':    model = []    for i in range(2):        model.append(Net())    agg_model = Net()    Sum(agg_model, model)```### Error message:```shellTraceback (most recent call last):  File ""/home/ggreeshma/patrick-changes2/openfl/openfl-tutorials/experimental/error_reproduce.py"", line 33, in <module>    Sum(agg_model, model)  File ""/home/ggreeshma/patrick-changes2/openfl/openfl-tutorials/experimental/error_reproduce.py"", line 24, in Sum    state_dict[key] = np.sum(model_state, axis=0)   File ""<__array_function__ internals>"", line 200, in sum  File ""/home/ggreeshma/miniconda3/envs/openfl-practice/lib/python3.8/site-packages/numpy/core/fromnumeric.py"", line 2324, in sum    return _wrapreduction(a, np.add, 'sum', axis, dtype, out, keepdims=keepdims,  File ""/home/ggreeshma/miniconda3/envs/openfl-practice/lib/python3.8/site-packages/numpy/core/fromnumeric.py"", line 86, in _wrapreduction    return ufunc.reduce(obj, axis, dtype, out, **passkwargs)ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (2,) + inhomogeneous part.```### Runtime information:Numpy version:1.24.0python:3.8### Context for the issue:_No response_
"
23221,0,0,275,0,1,charris,0,"title:DOC: Fix matplotlib error in documentation description:Backport of #23212As noted by Kyle Sunden, this was deprecated and has been removed, using the method is the correct way of doing it in newer matplotlib.Closes gh-23209Co-authored-by: Kyle Sunden ksunden@users.noreply.github.com<!--         ----------------------------------------------------------------                MAKE SURE YOUR PR GETS THE ATTENTION IT DESERVES!                ----------------------------------------------------------------*  FORMAT IT RIGHT:      https://www.numpy.org/devdocs/dev/development_workflow.html#writing-the-commit-message*  IF IT'S A NEW FEATURE OR API CHANGE, TEST THE WATERS:      https://www.numpy.org/devdocs/dev/development_workflow.html#get-the-mailing-list-s-opinion*  HIT ALL THE GUIDELINES:      https://numpy.org/devdocs/dev/index.html#guidelines*  WHAT TO DO IF WE HAVEN'T GOTTEN BACK TO YOU:      https://www.numpy.org/devdocs/dev/development_workflow.html#getting-your-pr-reviewed-->
"
